name,log10_adj_p_val,median_diff
ACAD10 (80724),0.837234940027378,-0.0302892920604065
ACAD11 (84129),0.0953937908444081,-0.0105307987154974
ACAD8 (27034),0.18855834846487,-0.018477384437223
ACAD9 (28976),0.350237913247491,0.00953609828368634
ACADL (33),0.165448129091045,-0.00549693185263203
ACADM (34),0.194452288455706,-0.00272504565710927
ACADS (35),0.90898053913893,-0.0508089633015533
ACADSB (36),0.165448129091045,-0.00706908105448857
ACADVL (37),0.655905732534237,0.00775370166865077
ACAN (176),0.807306685336096,-0.0462027508055758
ACAP1 (9744),0.262403588987257,0.0106796251225852
ACAP2 (23527),0.255987692249597,0.00564945961532773
ACAP3 (116983),0.295208284827665,-0.0272465200071687
ACAT1 (38),0.0753598573988979,-0.00717573603959058
ACAT2 (39),0.110883940221831,-0.00533473033045219
ACBD3 (64746),0.646898479867831,0.00599121399752057
ACBD4 (79777),0.00211573925945115,0.0216471600414957
ACBD5 (91452),0.0466169372427474,0.000296277302089823
ACBD6 (84320),0.0656057203803108,-0.00403975337760981
ACBD7 (414149),0.262403588987257,0.00386735880704874
ACCS (84680),0.182711094721761,0.0226012568440223
ACCSL (390110),0.929973555350237,-0.0133908029950347
ACD (65057),0.143076344487477,0.00635073425382199
ACE (1636),0.777867710752312,-0.035069384694811
ACE2 (59272),0.375484002867969,
ACER1 (125981),0.692467367260242,0.0318274623363197
ACER2 (340485),0.501833066546623,-0.0253742144660568
ACER3 (55331),0.0560251640081779,0.00473422492538354
ACHE (43),0.0283123812356621,-0.00586402676096831
ACIN1 (22985),0.827204376175018,0.0698461472516196
ACKR1 (2532),0.611399719011508,0.026382518423551
ACKR2 (1238),0.0704610137974736,0.0162691497483575
ACKR3 (57007),2.41867261839246,-0.0691669409084125
ACKR4 (51554),0.116136627000247,0.0280473436740142
ACLY (47),0.637944332313759,-0.158700160570686
ACMSD (130013),1.72063352357373,0.0640678858038778
ACO1 (48),0.729884898012091,0.000906267521545843
ACO2 (50),0.585330138736327,0.107504070867706
ACOD1 (730249),0.551305748378347,0.0296638340942671
ACOT1 (641371),0.0704610137974736,0.00992677746459823
ACOT11 (26027),0.301915086681177,-0.0212174869986299
ACOT12 (134526),0.48575636887881,0.0674409855508109
ACOT13 (55856),0.0803024048536845,0.00241835980945677
ACOT2 (10965),0.454219857683955,-0.018139670556472
ACOT4 (122970),0.0328249355827856,-0.00267313616114569
ACOT6 (641372),0.0238419451085436,-0.00449617901871918
ACOT7 (11332),0.576745454944724,0.00171408206273131
ACOT8 (10005),0.371690488572924,0.000476794782709622
ACOT9 (23597),0.0842059463779333,
ACOX1 (51),0.509948850788248,-0.0136755055391589
ACOX2 (8309),0.611399719011508,-0.0244829481394225
ACOX3 (8310),0.249619865216567,-0.0222492051370027
ACOXL (55289),0.132164629821635,0.0236353421128802
ACP1 (52),0.159786293398344,-0.0167561659504499
ACP2 (53),1.46150500824807,0.0526873992403763
ACP3 (55),0.275380070569236,-0.024830022819088
ACP4 (93650),0.477795270950538,-0.0141515484652422
ACP5 (54),1.33347699611698,0.0234559382780056
ACP6 (51205),0.165448129091045,0.0133889999840238
ACP7 (390928),0.602657187240064,0.0315948838016107
ACR (49),0.0283123812356621,-0.0139555754153343
ACRBP (84519),0.0466169372427474,0.00414756666596785
ACRV1 (56),0.00211573925945115,0.00330892034021306
ACSBG1 (23205),0.0194134626271981,0.00592572816101196
ACSBG2 (81616),0.0852888087509258,-0.00176827956315975
ACSF2 (80221),0.275380070569236,-0.00241422794740667
ACSF3 (197322),0.00637807485284589,-0.0153543548990455
ACSL1 (2180),0.972621914100032,-0.0243585617515682
ACSL3 (2181),1.29618317773494,-0.0789894416943633
ACSL4 (2182),0.189045316243297,
ACSL5 (51703),0.171156118232355,0.02890510452791
ACSL6 (23305),0.0283123812356621,-0.00535969160593497
ACSM1 (116285),0.194452288455706,-0.00256017047683615
ACSM2A (123876),1.01615663683513,-0.0222612602117375
ACSM3 (6296),0.165448129091045,-0.00295405809596325
ACSM4 (341392),1.95514827945038,-0.0263714033944964
ACSM5 (54988),0.477795270950538,-0.0265424515466813
ACSM6 (142827),0.268867675413141,0.0338301496599933
ACSS1 (84532),0.0607938223959176,-0.000531125001907939
ACSS2 (55902),0.526335745671903,0.00299525609321377
ACSS3 (79611),0.0238419451085436,0.0096970192934262
ACTA1 (58),0.275380070569236,0.037568066285154
ACTA2 (59),0.21241552775795,0.00700709417986303
ACTB (60),0.0903192206022334,-0.0246113620767277
ACTBL2 (345651),0.15417047541461,0.0042628266741289
ACTC1 (70),0.18855834846487,0.027529126764389
ACTG1 (71),0.972621914100032,-0.145598379907975
ACTG2 (72),1.4484441782699,0.049269349122973
ACTL10 (170487),0.454219857683955,-0.00691179878938887
ACTL6A (86),0.224626821205408,-0.0288614076570901
ACTL6B (51412),0.281940892561296,0.0222837244587249
ACTL7A (10881),0.0238419451085436,-0.00994184797708707
ACTL7B (10880),0.132164629821635,0.00540974491405766
ACTL8 (81569),1.35862471920186,-0.0301926406635656
ACTL9 (284382),2.30221810822383,0.0371238417022361
ACTN1 (87),0.0656057203803108,-0.030322372875181
ACTN2 (88),0.0803024048536845,0.00943584267836502
ACTN4 (81),0.281940892561296,0.0530941860176693
ACTR10 (55860),1.10590026306824,-0.0895544156292543
ACTR1A (10121),0.105676002891475,-0.161794660356213
ACTR1B (10120),0.0656057203803108,-0.0649995193199541
ACTR2 (10097),1.28386578659722,0.215420585824695
ACTR3 (10096),0.0106816948177973,-0.0163464843490007
ACTR3B (57180),0.0238419451085436,0.0149050550721133
ACTR5 (79913),0.378941176148255,-0.0325107716909577
ACTR6 (64431),0.0419770517517728,0.0597660949747068
ACTR8 (93973),0.224626821205408,0.000581623599784531
ACTRT1 (139741),0.0497650599940252,
ACTRT2 (140625),0.551305748378347,-0.00728520258718208
ACTRT3 (84517),0.224626821205408,-0.020036989302359
ACVR1 (90),0.308670778540049,0.0144172008054908
ACVR1B (91),0.683246909304159,-0.0284816428034397
ACVR1C (130399),0.143076344487477,-0.00379977077745638
ACVR2A (92),0.739373580297072,-0.051698392668255
ACVR2B (93),0.748916130197204,0.056563920008176
ACVRL1 (94),0.165448129091045,-0.00756699796799616
ACY1 (95),0.748916130197204,0.0269128008855533
ACY3 (91703),0.0419770517517728,0.00496382660352662
ACYP1 (97),0.857459842424453,0.0459700562843434
ACYP2 (98),0.446463696937857,0.0218192872764475
ADA (100),0.929973555350237,0.0355820031066092
ADA2 (51816),0.777867710752312,0.0258853598402072
ADAD1 (132612),0.18855834846487,-0.00684320354591098
ADAD2 (161931),0.807306685336096,-0.0315767897088289
ADAL (161823),1.19923340175159,0.0399259987707672
ADAM10 (102),0.336184702641348,0.0477644943779651
ADAM11 (4185),0.218497509614725,-0.0506505076852797
ADAM12 (8038),0.0852888087509258,-0.0147298916290127
ADAM15 (8751),1.18736951383606,0.0346497485931077
ADAM17 (6868),1.06058152664412,0.0482025566800375
ADAM18 (8749),0.350237913247491,0.0496744504307362
ADAM19 (8728),0.126776828275001,0.00327838914056013
ADAM2 (2515),0.568213218925946,0.0100029965853632
ADAM20 (8748),0.0283123812356621,0.0257939413185049
ADAM21 (8747),0.116136627000247,0.0389300620829863
ADAM22 (53616),0.218497509614725,0.0126832687576912
ADAM23 (8745),0.295208284827665,0.00679401635182612
ADAM28 (10863),0.105676002891475,0.00141823731156158
ADAM29 (11086),1.01615663683513,-0.0365341239728502
ADAM30 (11085),0.438758531153402,0.0236028528240778
ADAM32 (203102),0.206380748913508,-0.0197213719480427
ADAM33 (80332),0.176910395541511,-0.0129513954166836
ADAM7 (8756),0.218497509614725,-0.0147306502614159
ADAM8 (101),0.637944332313759,0.0271878745284914
ADAM9 (8754),0.559733345400351,-0.0158490292278768
ADAMDEC1 (27299),0.200393045376885,-0.0116141223721391
ADAMTS1 (9510),0.0106816948177973,-0.00505545396227152
ADAMTS10 (81794),1.4484441782699,0.0295871176070939
ADAMTS12 (81792),0.46202710991154,-0.0232808599488696
ADAMTS13 (11093),0.655905732534237,0.0256814963549708
ADAMTS14 (140766),0.0238419451085436,-0.0108594368650185
ADAMTS15 (170689),0.288550258564255,-0.0356686186070795
ADAMTS16 (170690),0.847320073108838,-0.0347315068847546
ADAMTS17 (170691),1.95514827945038,-0.0421414386857055
ADAMTS18 (170692),0.477795270950538,0.0104439835731276
ADAMTS19 (171019),0.568213218925946,-0.0311680667612458
ADAMTS2 (9509),0.877903555010438,-0.0285938069458255
ADAMTS20 (80070),0.683246909304159,0.0212545041634524
ADAMTS3 (9508),0.568213218925946,0.0184419110497869
ADAMTS4 (9507),0.00211573925945115,-0.00589559283037835
ADAMTS5 (11096),0.454219857683955,-0.0215693892913769
ADAMTS6 (11174),0.0953937908444081,0.00719611004132684
ADAMTS7 (11173),0.132164629821635,-0.012048104316949
ADAMTS8 (11095),0.00637807485284589,0.0257859107099698
ADAMTS9 (56999),0.48575636887881,-0.00499927234204072
ADAMTSL1 (92949),0.961876879124249,-0.0212412667739137
ADAMTSL2 (9719),0.0753598573988979,-0.00417059239773284
ADAMTSL3 (57188),1.42249484875756,0.0288765439280418
ADAMTSL4 (54507),0.867654314424743,0.0910649551473954
ADAMTSL5 (339366),0.137597754924133,-0.0146479526615881
ADAP1 (11033),0.165448129091045,-0.00218131772575464
ADAP2 (55803),0.364489786093793,0.0266744959008344
ADAR (103),0.165448129091045,-0.0275731422079806
ADARB1 (104),0.343186529141172,-0.0233862583223651
ADARB2 (105),0.182711094721761,0.0149635885623472
ADAT1 (23536),0.110883940221831,0.00325002898713526
ADAT2 (134637),0.929973555350237,-0.110553600123083
ADAT3 (113179),0.0419770517517728,0.000354247649273165
ADCK1 (57143),0.268867675413141,0.00875451888851088
ADCK2 (90956),1.43544080635742,-0.0608908942575757
ADCK5 (203054),0.275380070569236,-0.0163095585989387
ADCY1 (107),0.0194134626271981,0.0221153065223779
ADCY10 (55811),0.0704610137974736,-0.0160001609877644
ADCY2 (108),0.0953937908444081,0.00123185882738121
ADCY3 (109),0.165448129091045,0.0137716692894314
ADCY4 (196883),0.0704610137974736,0.0062078704495516
ADCY5 (111),0.126776828275001,0.0393643632821992
ADCY6 (112),0.646898479867831,-0.0256262010785831
ADCY7 (113),0.0238419451085436,-0.0249090609449272
ADCY8 (114),0.100512668842245,0.00873416970252997
ADCY9 (115),1.59528288118743,0.0313682418824766
ADCYAP1 (116),0.611399719011508,0.0197480608867689
ADCYAP1R1 (117),0.501833066546623,0.0232847914471459
ADD1 (118),1.37128427400141,0.0359403454690171
ADD2 (119),0.454219857683955,0.0211288601664688
ADD3 (120),0.568213218925946,0.010139299001202
ADGRA1 (84435),0.48575636887881,-0.0106484885767226
ADGRA2 (25960),0.275380070569236,-0.00559300183203366
ADGRA3 (166647),0.777867710752312,0.0256072116341615
ADGRB1 (575),0.275380070569236,0.00211414188647288
ADGRB2 (576),0.132164629821635,-0.0138163896599242
ADGRB3 (577),0.171156118232355,0.00233811227803153
ADGRD1 (283383),0.15417047541461,0.00726168250690928
ADGRE1 (2015),0.336184702641348,0.0117465545266731
ADGRE2 (30817),2.10935789091897,0.0908735471374766
ADGRE3 (84658),0.0753598573988979,-0.0210648702877854
ADGRE5 (976),0.501833066546623,0.0193714778513599
ADGRF1 (266977),0.176910395541511,0.0332872557652866
ADGRF3 (165082),0.143076344487477,-0.0205246472651814
ADGRF4 (221393),0.0753598573988979,-0.00127895807509381
ADGRF5 (221395),0.568213218925946,0.0373137031394269
ADGRG1 (9289),0.176910395541511,0.0195304222958187
ADGRG2 (10149),0.584759143768845,
ADGRG3 (222487),0.777867710752312,-0.0288771815034591
ADGRG4 (139378),0.225719429997459,
ADGRG5 (221188),0.116136627000247,-0.000596015802597058
ADGRG6 (57211),0.576745454944724,-0.0129727102012648
ADGRG7 (84873),0.126776828275001,0.00490343209092514
ADGRL1 (22859),0.224626821205408,0.00951283850767188
ADGRL2 (23266),0.739373580297072,0.0275442702410323
ADGRL3 (23284),0.194452288455706,-0.00598445727545022
ADGRL4 (64123),0.182711094721761,-0.0205694550091686
ADGRV1 (84059),0.336184702641348,-0.0342609426631711
ADH1A (124),0.275380070569236,0.0225129045867381
ADH1B (125),1.03825757803924,-0.0303050448229309
ADH4 (127),0.165448129091045,-0.0155659028826996
ADH5 (128),0.295208284827665,-0.0564022232385156
ADH6 (130),0.620195032685375,-0.0223672853485981
ADH7 (131),0.230803588273619,0.00469757283607134
ADHFE1 (137872),0.116136627000247,0.00356587365322864
ADI1 (55256),0.148600538375452,-0.00923055639127115
ADIG (149685),0.655905732534237,0.0195945583659071
ADIPOQ (9370),0.371690488572924,-0.0248927335439925
ADIPOR1 (51094),0.493768936533728,0.0173767810393469
ADIPOR2 (79602),0.0283123812356621,0.00897491791268028
ADIRF (10974),0.46202710991154,0.0153960012195463
ADK (132),0.230803588273619,-0.0179765272601727
ADM (133),0.0150267681200754,-2.28410101856813e-05
ADM2 (79924),0.400994192497394,0.00810933527283397
ADM5 (199800),0.176910395541511,0.0131827063996434
ADNP (23394),0.501833066546623,0.0466088619141077
ADNP2 (22850),0.469885549351309,0.0310036936422022
ADO (84890),0.0753598573988979,-0.0121564240090841
ADORA1 (134),0.0704610137974736,0.0109199354301244
ADORA2A (135),0.171156118232355,0.0132430517452487
ADORA2B (136),0.0953937908444081,-0.0161137785283578
ADPGK (83440),0.315475473910683,-0.0297633176988515
ADPRH (141),0.438758531153402,0.0133900258321927
ADPRHL1 (113622),0.126776828275001,0.0464403547406149
ADPRM (56985),0.121434208334171,0.00110415873805467
ADPRS (54936),0.371690488572924,0.00844395828655736
ADRA1A (148),0.100512668842245,-0.00449222461068328
ADRA1B (147),0.357338963131214,-0.0228276427255154
ADRA1D (146),0.121434208334171,-0.00395229893865429
ADRA2A (150),0.15417047541461,0.00481232173892988
ADRA2B (151),0.343186529141172,0.00947943397015942
ADRA2C (152),0.329232324701971,-0.00580340745503762
ADRB1 (153),0.797439421523702,0.0210920106427906
ADRB2 (154),0.281940892561296,-0.0252713328042079
ADRB3 (155),0.137597754924133,0.0260824026587736
ADRM1 (11047),0.518116380374462,-0.0161073438273144
ADSL (158),1.21115380182321,0.167850571632493
ADSS1 (122622),0.961876879124249,0.0344639599865436
ADSS2 (159),0.961876879124249,0.115371327993281
ADTRP (84830),0.132164629821635,0.00998035543447391
AEBP1 (165),0.423500794409861,0.0283023679099057
AEBP2 (121536),0.249619865216567,-0.0344370617381838
AEN (64782),0.0803024048536845,0.0195402352583667
AFAP1 (60312),0.602657187240064,-0.0194982612730263
AFAP1L1 (134265),0.0903192206022334,-0.000420853777735694
AFAP1L2 (84632),0.148600538375452,-0.00349489010462613
AFDN (4301),2.01612445046785,-0.0641152909584138
AFF1 (4299),1.73485218652985,-0.0301662073145275
AFF2 (2334),1.07979654531972,
AFF3 (3899),0.194452288455706,-0.00883078131036361
AFF4 (27125),0.787626453279057,0.00209882550647859
AFG1L (246269),0.336184702641348,-0.0395013671384537
AFG3L2 (10939),0.729884898012091,0.0631177783446906
AFM (173),0.182711094721761,-0.0118810918978305
AFMID (125061),0.329232324701971,-0.00662049020095567
AFP (174),0.301915086681177,0.00328580660800202
AFTPH (54812),1.29618317773494,0.0870378594480376
AGA (175),0.176910395541511,-0.0272480906869483
AGAP1 (116987),0.637944332313759,0.0342570024663501
AGAP2 (116986),1.23516434215592,-0.0634610240257503
AGAP3 (116988),0.551305748378347,-0.0302670098974352
AGAP6 (414189),0.637944332313759,0.0898582389672956
AGBL1 (123624),0.477795270950538,0.0211393969268331
AGBL2 (79841),0.637944332313759,0.0225867763819396
AGBL3 (340351),1.23516434215592,-0.0482030068798877
AGBL4 (84871),1.42249484875756,0.0636672129610881
AGBL5 (60509),0.0512995882942705,-0.00316616721788571
AGER (177),0.200393045376885,-0.0211337584193328
AGFG1 (3267),1.22313076508496,0.0375306718888829
AGFG2 (3268),0.0704610137974736,-0.03781851947572
AGGF1 (55109),0.200393045376885,-0.0308896830682063
AGK (55750),0.206380748913508,-0.0237136094594161
AGL (178),0.0852888087509258,-0.00143602289834596
AGMAT (79814),0.288550258564255,-0.0090961832422262
AGMO (392636),0.224626821205408,0.00499111955539793
AGO1 (26523),0.288550258564255,0.0233211037615114
AGO2 (27161),0.159786293398344,0.0232052115666548
AGO3 (192669),0.446463696937857,0.0240935422155529
AGO4 (192670),0.568213218925946,0.018603894654891
AGPAT1 (10554),0.0194134626271981,-0.00197292669232629
AGPAT2 (10555),0.0803024048536845,-0.0115423155225591
AGPAT3 (56894),0.194452288455706,-0.0086820316404064
AGPAT4 (56895),0.551305748378347,0.0303357737758928
AGPAT5 (55326),0.00637807485284589,0.00881925080386675
AGPS (8540),0.477795270950538,-0.0286319471137874
AGR2 (10551),0.121434208334171,-0.000107574822747467
AGR3 (155465),0.0328249355827856,0.00875763288432556
AGRN (375790),0.559733345400351,-0.0111158787494567
AGRP (181),0.0238419451085436,-0.00535076867021782
AGT (183),0.758512620530157,0.0101414507015911
AGTPBP1 (23287),0.148600538375452,-0.00269767721810316
AGTR1 (185),0.143076344487477,-0.031414309942208
AGTR2 (186),1.05692912909045,
AGTRAP (57085),0.400994192497394,-0.00550629943037918
AGXT (189),0.132164629821635,-0.0137522559011547
AGXT2 (64902),0.357338963131214,0.0500316796282519
AHCTF1 (25909),0.268867675413141,0.00317483243910144
AHCY (191),1.02717926031411,0.0681398563411113
AHCYL1 (10768),0.0803024048536845,0.0281083965878029
AHCYL2 (23382),0.90898053913893,-0.00616835013917064
AHDC1 (27245),0.194452288455706,0.00405614282672613
AHI1 (54806),0.343186529141172,0.00406767598406143
AHNAK (79026),0.454219857683955,0.014404187228354
AHNAK2 (113146),0.100512668842245,0.00583181818859144
AHR (196),0.206380748913508,0.00484138739479519
AHRR (57491),0.182711094721761,-0.0213079550134367
AHSA1 (10598),0.0106816948177973,-0.000635377003425766
AHSG (197),0.0656057203803108,-0.000134015775848897
AHSP (51327),0.0150267681200754,0.000107775210184388
AICDA (57379),0.551305748378347,0.0211585041559884
AIDA (64853),0.620195032685375,0.0485509367701952
AIF1 (199),0.268867675413141,-0.000728566944207351
AIF1L (83543),0.415948026413673,-0.0135271737183785
AIFM1 (9131),0.475645598083068,
AIFM2 (84883),0.493768936533728,0.0246713639052613
AIFM3 (150209),1.46150500824807,0.04310232059959
AIG1 (51390),0.701741319510978,0.0369679527758225
AIM2 (9447),0.423500794409861,0.0190635783440547
AIMP1 (9255),0.0328249355827856,-0.00894719759172432
AIMP2 (7965),0.477795270950538,0.027555337307414
AIP (9049),0.0328249355827856,0.0243337846872261
AIPL1 (23746),0.40844585929343,0.00515611118668048
AIRE (326),0.00637807485284589,-0.00109114135879219
AJAP1 (55966),0.18855834846487,0.0154247802613879
AJM1 (389813),0.132164629821635,-0.00911322722346787
AJUBA (84962),0.748916130197204,0.034287115227853
AK1 (203),0.646898479867831,-0.0106827637688294
AK2 (204),0.0656057203803108,0.0130441132251459
AK3 (50808),0.867654314424743,0.0363143359492541
AK4 (205),0.0238419451085436,0.00451336323838708
AK5 (26289),0.336184702641348,0.0446600862113921
AK6 (102157402),2.3851019173711,-0.206666358580607
AK7 (122481),0.364489786093793,-0.0207424958986313
AK8 (158067),1.6365437664033,0.0420052420215986
AK9 (221264),0.182711094721761,0.0331112810476293
AKAIN1 (642597),0.0704610137974736,-0.0106313501699987
AKAP1 (8165),0.611399719011508,-0.0267131354636726
AKAP10 (11216),0.315475473910683,-0.00208285205127183
AKAP11 (11215),0.00637807485284589,-0.0351419561218706
AKAP12 (9590),0.100512668842245,0.00652150269131438
AKAP13 (11214),0.281940892561296,-0.00890902360843705
AKAP14 (158798),0.270736558367614,
AKAP17A (8227),0.550219514726708,
AKAP3 (10566),0.182711094721761,0.00246878854083826
AKAP4 (8852),1.28353996757859,
AKAP5 (9495),0.477795270950538,0.0011477178174422
AKAP6 (9472),1.03825757803924,-0.0261233002216976
AKAP7 (9465),0.0194134626271981,0.0143446310085418
AKAP8 (10270),0.501833066546623,0.0231747083721661
AKAP8L (26993),0.206380748913508,-0.00540758062316481
AKAP9 (10142),0.602657187240064,0.017317935469693
AKIP1 (56672),0.0373797716275276,0.0130011516795457
AKIRIN1 (79647),0.343186529141172,-0.000737083178797948
AKIRIN2 (55122),0.768163123510013,0.144884720530001
AKNA (80709),0.0656057203803108,0.0151543392817527
AKNAD1 (254268),0.0466169372427474,0.0266434445358824
AKR1A1 (10327),0.224626821205408,0.0349763493510439
AKR1B1 (231),0.0903192206022334,0.00548517663919029
AKR1B10 (57016),0.0328249355827856,-0.019373785819546
AKR1B15 (441282),0.720450009915941,0.0776551366166889
AKR1C2 (1646),2.30221810822383,-0.039159972940747
AKR1C3 (8644),0.268867675413141,-0.00278572640776677
AKR1C4 (1109),0.720450009915941,-0.013142833978969
AKR1D1 (6718),0.100512668842245,-0.00477662000567212
AKR1E2 (83592),0.121434208334171,0.0126835112691131
AKR7A2 (8574),0.100512668842245,0.0123167752227444
AKR7A3 (22977),0.15417047541461,0.00778743451942704
AKT1 (207),0.00211573925945115,-0.00321429512250072
AKT1S1 (84335),0.526335745671903,0.0325782269618845
AKT2 (208),0.0238419451085436,-0.00773573525829273
AKT3 (10000),0.0150267681200754,-0.0208988873421293
AKTIP (64400),0.0803024048536845,-0.00701205147664702
ALAD (210),0.393592924650199,-0.0118824096950245
ALAS1 (211),0.255987692249597,0.026043938336313
ALAS2 (212),0.820489907379733,
